"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"299516426144858112","299165428184387585","10375952","","","2013-02-07 13:54:15 +0000","web","@cranecn ????????????WP??????APN?"
"298622658273214464","298370702212489217","196970104","","","2013-02-05 02:42:44 +0000","web","@aqsandy ???????????????????????"
"298556390044229632","298359252790177793","71297289","","","2013-02-04 22:19:24 +0000","web","@evanbit ???????gfw?????????????ip??????????????????????"
"298555750291234817","298337704800833536","18402829","","","2013-02-04 22:16:52 +0000","web","@kevintalk ?????10G???Pandora?"
"298555300783472641","298410424704053248","196970104","","","2013-02-04 22:15:05 +0000","web","@aqsandy ???????????"
"298086824264495104","","","298069886096257024","250032161","2013-02-03 15:13:31 +0000","web","RT @WangZhe222: @shilin0127 @zhininglove ??????FoxAE??????wifi??3g??????????????????????vpn???"
"298081333173956608","297348270177529856","997551894","","","2013-02-03 14:51:42 +0000","web","@hcw1588 ????????"
"293568196412317696","","633545373","","","2013-01-22 03:58:06 +0000","web","@RonnieLzw @WayneStyle  ????????????????????????????????"
"293532016945795072","293392371654217730","633545373","","","2013-01-22 01:34:21 +0000","web","@RonnieLzw @WayneStyle ????????????????????????????Google??????????????????????????????????????????Go??????????20?????????????????????"
"292979539208962048","292935359157895168","146695792","","","2013-01-20 12:59:00 +0000","web","@snowmaner Android????????????????????iOS???"
"291812471470190592","290930462371749888","217024205","","","2013-01-17 07:41:29 +0000","web","@Midasmens ????????????????????????????????????????????????"
"291812196533534721","291521519337750528","71297289","","","2013-01-17 07:40:23 +0000","web","@evanbit ???????"
"290657702277947394","290656848309276674","217024205","","","2013-01-14 03:12:51 +0000","web","@Midasmens ?????????????????????????????????????????????"
"290656444276166657","290651583102980096","217024205","","","2013-01-14 03:07:51 +0000","web","@Midasmens ???????"
"290634524503707649","290633627841220608","217024205","","","2013-01-14 01:40:45 +0000","web","@Midasmens ??????????????????????????????????????"
"290632875836051456","290631525958037504","217024205","","","2013-01-14 01:34:11 +0000","web","@Midasmens ?????????????????????????????????"
"290627300997869569","290441517062029312","217024205","","","2013-01-14 01:12:02 +0000","web","@Midasmens ???????????????"
"287589775827935232","287026937405259777","90165602","","","2013-01-05 16:02:00 +0000","web","@Dario_Sun ????????????????????"
"287589354866626560","287441123725692928","206183300","","","2013-01-05 16:00:20 +0000","web","@iderrorcn Wifi???????????????????3G?????"
"287588981791657984","287395341622460416","599950649","","","2013-01-05 15:58:51 +0000","web","@IcecutWoody ???????3????"
"287175543894458368","287167412833497088","589172715","","","2013-01-04 12:35:59 +0000","web","@Lucius_Chen ????????????????????????????????????????"
"287166430351351808","287165385604726785","589172715","","","2013-01-04 11:59:46 +0000","web","@Lucius_Chen ?????????????????????????????????????????????????"
"287164823396048896","287119852735430656","589172715","","","2013-01-04 11:53:23 +0000","web","@Lucius_Chen ?????????????????"
"287164669536387072","287156123864281088","18402829","","","2013-01-04 11:52:47 +0000","web","@kevintalk ???????"
"287118409169248256","287117945367298048","51772613","","","2013-01-04 08:48:57 +0000","web","@songma ??????????????????"
"287117595214217217","","","","","2013-01-04 08:45:44 +0000","web","@???  ?????????????????????????? http://t.co/926AvI6f http://t.co/x82X30Yj","http://e.weibo.com/2118746300/zcTS9co9h","http://twitter.com/foxaecom/status/287117595214217217/photo/1"
"287035920396480513","286647730007334914","9891452","","","2013-01-04 03:21:10 +0000","web","@leftsidestory ?????paypal???????????????"
"283919477198974977","283896684675743744","589172715","","","2012-12-26 12:57:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Lucius_Chen ????????????"
"283547056654663680","283521106466463744","5308412","","","2012-12-25 12:17:41 +0000","web","@banyue ?????????"
"281188842369859585","281086472549974017","19450317","","","2012-12-19 00:06:58 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@eratary ??????????????????????????????1??????"
"281188149231771648","","","","","2012-12-19 00:04:13 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @qpood1986: @foxaecom ?????????????twitter?facebook?apn????app store????????????? //  ?????????????????????????????????"
"281187664496041984","","","281066490650849280","116757217","2012-12-19 00:02:18 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @gandalfwong: @foxaecom , ??????????????"
"281063592986566656","281062318853476353","138729152","","","2012-12-18 15:49:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@liudroid ????????????????????????????????????????????????"
"281062069850210304","","","","","2012-12-18 15:43:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Youtube????? http://t.co/v8VkgPFA","http://twitter.com/foxaecom/status/281062069850210304/photo/1"
"281059817936809984","","","","","2012-12-18 15:34:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","?????????1917kbps?????adsl?wifi?foxae??cisco GIST?????? http://t.co/rakGBkqt","http://twitter.com/foxaecom/status/281059817936809984/photo/1"
"281048575083941888","","","","","2012-12-18 14:49:36 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @aqyzbz: @qiuping ???????????FoxAE?????10GB????// ?????????????"
"281047956755447809","","","","","2012-12-18 14:47:09 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @ipopo: @foxaecom youtube????????????????????????????? // ????????????????????????7?8??????????????????????????"
"281045657140219904","281045506300444673","46914811","","","2012-12-18 14:38:00 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@ipopo ??Youtube??"
"281043317943332865","281042579720638466","118043424","","","2012-12-18 14:28:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren ?????????????????????"
"281042437953163264","","","","","2012-12-18 14:25:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Appstore???????? http://t.co/Z9AdBwSu","http://twitter.com/foxaecom/status/281042437953163264/photo/1"
"281035881337475072","","","","","2012-12-18 13:59:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @scomper: @foxaecom ???????????????APN???????????????????????????????// ???????????????????twitter/fb/youtube/appstore/safari???????????"
"278320601880489984","","","","","2012-12-11 02:09:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ????????https??????????????twitter/facebook????????????http?????????????????????????????????????????????????????????????????????????"
"278319081428492288","","","","","2012-12-11 02:03:34 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????2?????????"
"275571188430938112","","","","","2012-12-03 12:04:25 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @Lucius_Chen: @tangshuye @fanyucen ?foxae???????????????????  //  ????????RP????????"
"272679975839203329","272644583446417408","51772613","","","2012-11-25 12:35:47 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@songma @xiasinet ???????????"
"272596476142702592","271984003890954240","117704056","","","2012-11-25 07:03:59 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@flied16 ??????????????URL?"
"272596167232221184","272571432758824960","9891452","","","2012-11-25 07:02:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@leftsidestory @Mosaic92 ????DDOS???????????????????????"
"272595784191586305","","","","","2012-11-25 07:01:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#????  ???????????????DDOS????????????????????????????????????????????????????????????????????????????URL????"
"271604177136914432","271603368949055488","99893964","","","2012-11-22 13:20:56 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xiasinet ????????????????????????????????"
"271599866961084417","271448678277976065","91110244","","","2012-11-22 13:03:49 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rainyuu ????????????????????????????????????????????????????????????????????????????3G?????????????????????????????????"
"271598470803107841","271554170786570240","99893964","","","2012-11-22 12:58:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xiasinet ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
"271596543839195136","271554170786570240","99893964","","","2012-11-22 12:50:36 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xiasinet ????????????????twitter?facebook??????????????????????????????????????????????????????????????????"
"271595028835627009","271565932193804288","41639183","","","2012-11-22 12:44:35 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@abunet ???????"
"271594944475570177","271403307191373825","54062313","","","2012-11-22 12:44:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xlfeid ???????"
"271320800043335680","271320282390732801","91110244","","","2012-11-21 18:34:54 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rainyuu ????????????????????????"
"271320015532351488","","","271294789826273280","35219547","2012-11-21 18:31:47 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @hnjhj: ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
"271319638007222272","271215875082825728","27835731","","","2012-11-21 18:30:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@nasaboy ??????????"
"271319318548054016","270734879631757312","54062313","","","2012-11-21 18:29:01 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xlfeid ??????"
"271318998912729088","271318750580600833","91110244","","","2012-11-21 18:27:44 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rainyuu ????????????"
"271318674168754176","271317984428056576","14099016","","","2012-11-21 18:26:27 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@zcx ???????????????????"
"271317988165165056","271088774417633281","91110244","","","2012-11-21 18:23:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rainyuu ????????"
"271317819449298944","271146446659678210","41639183","","","2012-11-21 18:23:03 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@abunet ????????????????????????????????????URL?"
"271317546647552000","271191118731943936","135386260","","","2012-11-21 18:21:58 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@DoriaSun ?????????????????????Email??????"
"271317437125894145","271316502702075904","14099016","","","2012-11-21 18:21:32 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@zcx ???"
"271317290774061057","270774725293248512","356785859","","","2012-11-21 18:20:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@democracying ??????????????Email??????"
"271317027736674306","270785504193179648","110635719","","","2012-11-21 18:19:54 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jacksunc ??3G????"
"271316927815757825","270828286156881920","118043424","","","2012-11-21 18:19:31 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren ?????"
"268574521508913154","268570034404720640","51117642","","","2012-11-14 04:42:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@lcccan ?????????????"
"268554930346921986","","","","","2012-11-14 03:24:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FAQ  ?????????????????????????????????????????????????????????????????????????????"
"268554778085310464","","","","","2012-11-14 03:23:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FAQ  ??????????????????????????????????????????????????ping???????????????????????????????????????????????????????????"
"268553566690635777","268270931045138432","69887328","","","2012-11-14 03:18:54 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@joyoner ???????"
"268222922882162688","267875230540775424","147024029","","","2012-11-13 05:25:02 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Rocky_FFL @Hernan_Li  @huxim  ?? http://t.co/8YRVR4qV","http://www.foxae.com"
"268222690630975489","267919265301151744","633545373","","","2012-11-13 05:24:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@RonnieLzw ????????????"
"268222498850607104","267988295387070465","196970104","","","2012-11-13 05:23:21 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@aqsandy ??????????????????"
"267813670334119938","267812186481631234","51117642","","","2012-11-12 02:18:49 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@lcccan ????GPRS?"
"267271516301971457","267271416368484352","322583416","","","2012-11-10 14:24:29 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Hernan_Li ??????????"
"267270944530239489","267270570033414144","322583416","","","2012-11-10 14:22:13 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Hernan_Li @coattail ???????????????????????URL?????????"
"267270237861322753","267191144348258304","12345442","","","2012-11-10 14:19:25 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@LittleTodd ????????Wifi?"
"267270059167203329","267246822920179714","30599414","","","2012-11-10 14:18:42 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@coattail ???????????????????????????????????????????????????????"
"266835628325478400","266788415826194432","54849939","","","2012-11-09 09:32:26 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@paladins_danni @jackbilldarren @ccav77 @sunmihora @m0__  ????????????????????????????"
"266835187701264384","266619239832616961","99893964","","","2012-11-09 09:30:40 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xiasinet ??????????????"
"266835100975652864","266832443674337280","42380587","","","2012-11-09 09:30:20 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Liuyixi ???3G??"
"266598923672616961","266528886190391296","23386642","","","2012-11-08 17:51:51 +0000","web","@scomper ??????"
"266361561520668672","266060787955666944","60827642","","","2012-11-08 02:08:39 +0000","web","@wiott ??????????? info@foxae.com ??????"
"265977774064427008","265794018502402048","705219176","","","2012-11-07 00:43:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@mic0lyn ??????"
"265610430309875712","264688637772431360","242412202","","","2012-11-06 00:23:56 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@asabaruka ??6.0.1?????????"
"265610290752782336","264730495982657537","118043424","","","2012-11-06 00:23:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren ???????????????????? ??"
"265609991367577600","265024615783493632","51117642","","","2012-11-06 00:22:11 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@lcccan ????????????????"
"265609862111703040","265450863760388096","99043156","","","2012-11-06 00:21:40 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@nandouya ????????????????????????????????"
"264665443904667648","264366936392093696","19450317","","","2012-11-03 09:48:53 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@eratary ???????????????????????"
"264665263650271232","264374112443568128","228231678","","","2012-11-03 09:48:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@northern_snow ??????????APN????????APN?????iOS???"
"264665034016321537","264505246468935680","99043156","","","2012-11-03 09:47:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@nandouya ????????Email???????"
"264294820611244032","263997743817691136","102335310","","","2012-11-02 09:16:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@kally11112 ???3G???????????????????????????????"
"264294416032870400","264189074292748288","23386642","","","2012-11-02 09:14:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@scomper ?????"
"264294306532163584","264012818737684480","103612062","","","2012-11-02 09:14:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Soolby @coattail ???Chrome?????????????????????????ie/firefox/safari?????"
"263969861133279234","263829681051164673","103612062","","","2012-11-01 11:44:53 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Soolby  @coattail ?????"
"263640031858679810","263636124424097792","633545373","","","2012-10-31 13:54:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@RonnieLzw ?????????????????????????????????????????????????????????"
"263638692806160384","263608129651089408","135386260","","","2012-10-31 13:48:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@DoriaSun ???????????????URL????"
"263638517886906368","263551736285888512","76273126","","","2012-10-31 13:48:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Sophy923 @jackbilldarren  instagram?youtube??????????????????????????????????????Twitter?Facebook?????????????"
"263497347873525760","263497118675779584","10024052","","","2012-10-31 04:27:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Beichen ?????????????"
"263493547762798592","263491810817613824","10024052","","","2012-10-31 04:12:11 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Beichen ?????????IDC???????"
"263492058877153282","263484251188629506","22897818","","","2012-10-31 04:06:16 +0000","web","@free_POC @liudimouse @CondomsBaby @MyDF  ????????????????"
"263487586297843713","263486880157421568","118043424","","","2012-10-31 03:48:30 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren VPN???????????????????????APN?????????????????????????????VPN?????"
"263486804076933120","263478249496133632","73843712","","","2012-10-31 03:45:24 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@kidsama ?????"
"263486692445532160","263474115292315649","118043424","","","2012-10-31 03:44:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren ????GFW??????????????????????"
"263457740721111040","263456218432036864","76273126","","","2012-10-31 01:49:54 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@Sophy923 ?????"
"263452727756087296","263448363276595201","118043424","","","2012-10-31 01:29:59 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@jackbilldarren ????????????????????????????????2*9???????????????2???1??1.0???????2??2.0??????????????????????"
"263447060274106368","","","","","2012-10-31 01:07:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Facebook???? http://t.co/lMdwAamO","http://twitter.com/foxaecom/status/263447060274106368/photo/1"
"263446395883765760","","","","","2012-10-31 01:04:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iPad????? http://t.co/Px0sFM1F","http://twitter.com/foxaecom/status/263446395883765760/photo/1"
"263446118745128960","263445587096121344","118043424","","","2012-10-31 01:03:43 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@jackbilldarren ?????????foxae?????????????????????iPad??????"
"263445320191586306","263444305929175040","54849939","","","2012-10-31 01:00:33 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@paladins_danni @jackbilldarren ??????Ticket????"
"263445206538534913","263444474905108480","118043424","","","2012-10-31 01:00:06 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@jackbilldarren ????????????????"
"263442750475730945","263442490089172992","118043424","","","2012-10-31 00:50:20 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@jackbilldarren ????????????????????"
"263442279333756929","263238054825840641","118043424","","","2012-10-31 00:48:28 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","@jackbilldarren @Sophy923 ???????URL????????http://t.co/3ssXkGd0?????????????????????????????????","http://blog.foxae.com/?p=45"
"262394007672475648","262044453383065600","633545373","","","2012-10-28 03:23:01 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@RonnieLzw ?????"
"262393928752443393","262208498119630848","71297289","","","2012-10-28 03:22:42 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@evanbit ??????Ticket?????????????????"
"262176945268215810","","","","","2012-10-27 13:00:29 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#Foxae  ??????????????????????????????????URL????Ticket???????????????????????????????????????????????????????????????????????????????"
"261798232882049025","261767247041798145","196970104","","","2012-10-26 11:55:37 +0000","web","@aqsandy ??????????????"
"261457249149538304","261443428347424768","356785859","","","2012-10-25 13:20:40 +0000","web","@democracying ?????????????????"
"261434097891696641","","","261402999384051712","51772613","2012-10-25 11:48:40 +0000","web","RT @songma: ????? @foxaecom ????????????APN?WIFI?HTTP???????4s?????????????"
"261358949343830016","261356621672886272","51772613","","","2012-10-25 06:50:03 +0000","web","@songma ????????????"
"261358482677198849","261346132821696512","387528559","","","2012-10-25 06:48:12 +0000","web","@qpood1986 ???????????????????????????????????URL???????????APP????????????????"
"261316668091953152","261315003209105408","211343898","","","2012-10-25 04:02:03 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@asmufasa ???????????????????????????????????????????"
"261316041366462465","260964592149209088","42319806","","","2012-10-25 03:59:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@v_sgr ????????????????????????????????????????????????????????"
"261315013304799232","261289286765256704","76273126","","","2012-10-25 03:55:28 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Sophy923 ?????????????????????????????????????"
"261314614887849984","261300310373457920","211343898","","","2012-10-25 03:53:53 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@asmufasa ????????mac/pc????????????????"
"261314097021345794","261301019286331393","211343898","","","2012-10-25 03:51:50 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@asmufasa ????????????????????????????????????????????"
"261289679213711360","","","","","2012-10-25 02:14:48 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @Hernan_Li: @endisia @foxaecom ?????????????????  //  ??????????????"
"261288281482883072","","","","","2012-10-25 02:09:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ???????????????????????????????????????????????????????????????????Email?Ticket???????????URL???"
"261286994229993474","","","","","2012-10-25 02:04:08 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ?????????????????????????????????????????????????????????????URL???????????????????????????????Youtube?????????????"
"261285702191439872","","","","","2012-10-25 01:59:00 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ???????????????2?9da?????????????????????????????????????????????????????????????"
"261285005039378433","","","","","2012-10-25 01:56:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE ???????URL?????????????????????????????????????Mac??PC?????????CPU?????????????????????????????????????"
"261283702829637632","","","","","2012-10-25 01:51:03 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","#FoxAE  ????????????Ticket????URL?????????????http://t.co/3ssXkGd0 ?iOS6????APN????????????????????????????????APN?????????","http://blog.foxae.com/?p=45"
"260918813904748547","260903774321778688","210803567","","","2012-10-24 01:41:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@lllabao2 ?????????"
"260918679506673664","260917576832520194","48221322","","","2012-10-24 01:40:35 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@huangluyi ??????????????????????????????????????????????????????????"
"260918219517349889","260904641603178497","99893964","","","2012-10-24 01:38:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xiasinet ??????????????twitter/Facebook????????????????????????????????URL????"
"260900841245007872","260742973984219137","518620538","","","2012-10-24 00:29:42 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@amadio0701 ?????????????????????"
"260900064124342272","260768609788387329","11216232","","","2012-10-24 00:26:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@zyxfsky ??????????????????????????????? ;)"
"260899766462980096","260885758452310016","85569533","","","2012-10-24 00:25:26 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@so097052 ?????????????????"
"260718491873710080","260717639389827073","54062313","","","2012-10-23 12:25:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@xlfeid @jackbilldarren ????????"
"260716041733279744","260688455498080256","118043424","","","2012-10-23 12:15:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jackbilldarren ????????????????????????????????????????????????????????????2.0????????"
